EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,PrivateKey,PublicKey
3937,Daniff,Hernandez,04-Nov-22,,Database Administrator,Christina Williams,daniff.hernandez@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Unk,,IT/IS,Field Operations,13-09-1944,MA,Laborer,Male,1960,White,Widowed,Fully Meets,3,1994c74d344272018457facd96bad4ebf32bdcea3cc647ace5e0b10734befcf4,45ed9e1a79bd2bba39584ee040403a70f70bde15459f358c60764d99f262db3eb778e075b080db5e3489f743e7b9a9785feb6ef8267c1c0d3759c91e61350b5e
3938,Lori,Roby,20-Apr-20,,Data Analyst,Brittany Evans,lori.roby@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Field Operations,28-05-1955,MA,Tower Hand,Female,1886,Hispanic,Married,Fully Meets,3,85f126a4b8e0c73af6479ac981d8a5901365c4e906ab4181c2367238c3eca11c,cd3996cd1805f18c45f4866d631b310980215ba8e24641bf960fa139ceeda4401ae7fc6dcdbffec7114f7a39ea07d0740bef3cba86867a3e1c6b253bba854ba2
3939,Thomas,Murray,05-Sep-19,,Data Analyst,Nicole Hill,thomas.murray@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Unk,,IT/IS,General - Con,04-09-1992,TX,Foreman,Male,78230,Black,Married,Fully Meets,3,876a78695cc68870d81df905046e8c3e80f2122caa957ea5a1da9276c0e4930e,c6077570888cf6bbf19daa96b81ffc76f4f26cc116d1ffba05143bf692eb87d87fc3941cafef0670301d27b867d63d35c442b15c1a4216dc3874811bccae1fbe
3940,Karthikeyan,Ait Sidi,11-Aug-19,,Sr. DBA,Kaitlyn Young,karthikeyan.ait sidi@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,General - Con,09-08-1958,MA,Technician,Male,2148,Other,Divorced,Fully Meets,3,9dac34f8a154b16f1891c5d02f4d3bc8dc88870dea4e34b6e57b2dd48897c9d9,ccc3aaa453949ac26eb15f900846f604dd9eb5109175f224252d277486de36a91d17adc9199b173890d93cc3f127873fa4f87b46510a19937990187aced7a499
3941,Ivan,Rogers,04-Nov-18,,Data Analyst,Alejandra Spencer,ivan.rogers@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Unk,,IT/IS,Field Operations,30-08-1985,MA,Laborer,Male,1810,White,Married,Fully Meets,3,e36ce2ce3a9ee6620489389b74c7022c27dc5281e4c7579f6cd422e9a4c0b59a,d9873de73e8ebd790d553d205425562ba9b0579e2df46445b999f07dc342acf179edec6263612e173fca0e496475c2468d588723b013774482aa5fc5e6a4bc44
3942,Bianca,Roehrich,04-Nov-18,22-Dec-21,Principal Data Architect,Brian Gamble MD,bianca.roehrich@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone B,Temporary,Resignation,Begin mind time similar night travel.,IT/IS,Catv,04-09-1951,MA,Laborer,Female,2703,Asian,Married,PIP,3,5dd630ced20a807dc36ea8b4c5fb0fa8abd4583d0672498931f02981704a7ce4,20ff5839fc0776215ab5c3281b4cbc67a534f0dfba78a236134833d0581f48058585c4e4e4d08e137cf79c3cb12a3e64c51c5b85c0ec46478dbdae094334cb98
3943,Jason,Salter,27-Jul-19,25-Jul-21,Data Analyst ,Lauren Moore,jason.salter@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Resignation,Choose system picture one party decision.,IT/IS,General - Eng,04-08-1971,MA,Administrative,Male,2452,Black,Single,Fully Meets,3,78978b9ff12d9796267c463f6809ce5e04d2100ae8ceab8b15f800ac2fc0feb2,343e8689782cf8de048fedc9d54c1ece27b15b2bd69b4be418fb93ad1f2a4aca44493a42da6f039ad24c7a317d200997c48bc7367a64cb6d9c0950b9f755f8cc
3944,Julia,Zhou,21-Dec-20,,Data Analyst,Joseph Owen,julia.zhou@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,General - Sga,05-07-1997,MA,Administrator,Female,2148,White,Single,Fully Meets,3,587feaeb31b55f52b00eb272ff743a7eacf9a7857cb35b40addc17f343c5eac4,855fc65cee0c369860b69e61c9f1ef5bda503c75ef0c1106f4ecaf6333dedd6d0f2c12fd4620e047e999731e196101d8f213053307317e39fda226fc9f4b7c98
3945,Thelma,Petrowsky,25-Jul-22,,Data Analyst,Carla Wilson,thelma.petrowsky@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Engineers,23-03-1998,MA,Engineer,Female,1886,Black,Single,PIP,3,4f64974e1140317532f0725e99102d6c743c381343349476ccbc25aef4406767,250dc9a9208714a41e2bd5b22924cb4aea53bd66501492c813b425124ee73637e684fa22b20d45a52d7dec62e6658cf9a406c790b1d1516788dd32557c0b464b
3946,Jayne,Horton,15-Jun-19,,Database Administrator,Valerie Moody,jayne.horton@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Unk,,IT/IS,Shop (Fleet),20-07-1957,MA,Technician,Female,2493,White,Married,Fully Meets,3,5ece78503228c496039c0dab1b7ac3dd0252910696236147cf137e08b4236492,469b50d4dee66fce6f1eec4f5338f743ad80ee5762a9157713ed104f720313c40df022d68e3a4e725a19daa152889ec4fc7f93ea1ef19f5d8d204443f96b0682
3947,Renee,Becker,04-Apr-20,22-Jun-22,Database Administrator,Heather Phillips,renee.becker@bilearner.com,EW,Terminated for Cause,Full-Time,Zone B,Full-Time,Resignation,Door hear include off.,IT/IS,Field Operations,03-12-1996,MA,Field Technician,Female,2026,Hispanic,Married,Fully Meets,3,b03c3af6e879ff961095dca65230ccb645158b59b72d19c845c22c28568bf61d,c50bf19425dbbe5f1e52614625ab2532e6d8dcf1eeffc7626f0eb2f70575992abb9e3054f1a37ab9fe006de8a51c5d0a31a47f67289cdc0c0fa688164895ca6a
3948,Randall,Pearson,03-Feb-23,29-May-23,Data Analyst,Peggy Mccoy,randall.pearson@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Discuss budget Mrs line whom television.,IT/IS,Aerial,29-10-1943,MA,Foreman,Male,2747,Hispanic,Married,Fully Meets,3,6e172d9534db18d733e6b537003c3b4c68ae3446b32b869031ad192907474c91,eec36b6097d1e9b6e3c78115357991fe0ff09a29307f591ebcfcc9ec4fcd4fb15eb4885cc3528256606e97d6568076388bc8e1fc5259b82ad4e75a8c8b8428f7
3949,Claudia N,Carr,20-Sep-22,04-Jul-23,Sr. DBA,Natasha Walton,claudia n.carr@bilearner.com,SVG,Future Start,Full-Time,Zone A,Temporary,Voluntary,City week discussion success month push.,IT/IS,General - Con,17-03-1991,MA,Laborer,Female,1886,White,Single,Fully Meets,3,8691e56808f7289c7aea61bddcf362c1c49f558a98c6b8d47948b4013b9c46a0,73d08e889e3e247bb884c43de634f67473bf9704c3ce9986eabd72b4dfcd9ddae7ceaf2f72070920662d18f664f1bf1a499ba0cf0c7d0d4e416d76642265ea3b
3950,Noelle,Johnson,12-Jul-23,,Database Administrator,George Willis,noelle.johnson@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,Fielders,29-01-1989,MA,Engineer,Female,2301,Hispanic,Widowed,Fully Meets,3,9e4b20a3262b58eba5a3c283ffed3a2ace3d1a3498d57bf7f26ea57cc4f284cd,a784162b00cf849702cf970a988804dcd5358f6e493172fb97e5f68dfc53f4739fc1d53b67fa4bdabb08fd54c8258ae003d99a17604938d174dca65c3fdad86c
3951,Taisha,Goble,25-Apr-21,12-Feb-23,Database Administrator,Joseph Jensen,taisha.goble@bilearner.com,MSC,Terminated for Cause,Contract,Zone A,Temporary,Resignation,Model candidate worker writer.,IT/IS,Wireline Construction,07-09-1961,MA,Groundman,Female,2127,Asian,Divorced,Fully Meets,3,8e8f92f75c70349aaaef5ecead1f52b662c2d69b18957b6b8e5805560a08a76e,17852deede96ccca26a7311e7ba890ad0df3a4a404b3c6796ff0578543dbfd961cdd3a9637c51de95be5b4002feb775dad654a76d791daee44b8d204095f1063
3952,Kramer,Simard,13-Mar-21,,Data Analyst,Donna Young,kramer.simard@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Finance & Accounting,01-11-1950,MA,Assistant,Male,2110,Black,Single,Fully Meets,3,39d052c73ff702429bb47bd0e085de6604b5b86a4bd49d8e2e06606b993f1215,4a5d6e2c30119784c1c40ddc9b89a3abed60e172f35a0405a96f94d5044e5babdac9a77b567687df3886245e6340bb27ddba2ee2b5d408215eeb382d27e1b22d
3953,Mark,Griffith,16-Aug-21,,Data Analyst,Nicole Elliott,mark.griffith@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,General - Eng,22-02-1965,MA,Engineer,Female,78692,White,Married,Fully Meets,3,66c66d4fc32ad30e8c3588610233ee834c75d01c62fa5aa888299b527cfcb2b9,2cb237adbdc97bd5a6b8c252ce6e6531b20f9b15d358c840f2a2c4f2022b44d9f9f6e845444755a248e0f3d12ce8683442a658709acc255f284f94cf4ba7f810
3954,Denisse,Hayes,18-Oct-21,,Database Administrator,Gerald Carey,denisse.hayes@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Unk,,IT/IS,General - Con,11-11-1946,MA,Flagger,Female,87816,Hispanic,Married,Fully Meets,3,21d85dbbc9ba26157aafad1f75d8dc304d6c52191791dfb2f404919158f3c9b3,0271740760f1b05bf380dfdc120769c823bae04be3555d3f57c1325a25dab0710fe21a78db0f05f67428c0a7176ba4e0d7f1d49ab161d3e50a4616c309a1fb1c
3955,Draven,Giles,16-Feb-20,16-Mar-23,Database Administrator,Aaron Richards,draven.giles@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Resignation,Detail positive wall bag project travel.,IT/IS,Project Management - Con,28-10-1998,MA,Coordinator,Female,31207,Hispanic,Married,Fully Meets,3,d4f7a95660f557a77b3d092f4fc706fc79b873060b30dc4b41de24dad0b325de,484ce2237e15bd0c1e5c3a269b6435adbac99a206da2be49ca9f53a2da8a48126521f1f33da02bad54aa9b7f3a4f685a9a465a3ac8e9d1e41c2608d4bbc93d8f
3956,Aliana,Shaw,07-Aug-19,08-Mar-23,Database Administrator,Joseph Shelton,aliana.shaw@bilearner.com,EW,Active,Contract,Zone A,Temporary,Retirement,Billion same enter green imagine mouth country.,IT/IS,General - Sga,02-01-1997,TX,Foreman,Female,6158,Black,Widowed,Fully Meets,3,bb996ba4d135803d773d2503f02f238eb0f7d3cf42ea88a1a4af145a34ae164a,fec163f90d457ca999cccacc020f8b02e14e9165c72e046e1144a746e4141dfe4d79a042b5800b09f19003ff5cae9655b186696c9398310fd5f69bc85cdee862
3957,Makaila,Nixon,03-Jan-22,,Database Administrator,Rose Conner,makaila.nixon@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Unk,,IT/IS,Field Operations,02-01-1991,TX,Administration,Female,36554,Other,Divorced,Fully Meets,3,6c652ea1ad85a33578bd3e249fa4a29c893ee6c26ed64db77a507c733fcbbe9e,b9ed71fa40acd5c80464aca1343fe35453a228a62706d25ee4652adad01d03d36f9d546adca3cf8e1316abab40ca83961dafb4d5fb5acdfc74faa83fc65c20ac
3958,Mohammed,Orr,22-Sep-20,,Database Administrator,Jacqueline Huerta,mohammed.orr@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,Unk,,IT/IS,Field Operations,18-09-1974,TX,Foreman,Female,53042,Hispanic,Married,PIP,3,5aa63bc41948350d42588395990525852a1b110a2e3281c8f42c98e000aec58c,10bd899e7ff86b159ef9bb2c05166950323b65305588d84acd15e23e0b2dc6c4f3e4b019963b1af324e3888619f086bf64982c3c7c065b1ad1b187511f2eb329
3959,Braylen,Mendoza,11-Nov-22,14-Jul-23,Data Architect,Douglas Chapman,braylen.mendoza@bilearner.com,PYZ,Terminated for Cause,Part-Time,Zone A,Full-Time,Resignation,Threat high fine everyone out.,IT/IS,General - Con,20-08-1988,TX,Foreman,Male,42665,Hispanic,Single,Fully Meets,3,20f8789a615328d70fa049f26174e2c88c0610b24b0c97e70473e7293b063cdf,fcde3d351c0a602ed0ad5a66478c114b359ffae2eb1850d40ce98683eb48c97a996ec97ba394d961fcbae80feaec0403ee30bfe740c497251910986560f5792d
3960,Andreas,Torres,11-Aug-18,,CIO,Guy Hansen,andreas.torres@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,Field Operations,05-04-1947,TX,Laborer,Male,95490,White,Married,Fully Meets,3,b509831333ce2e6b7f11bc21a17c2c7214c65d6aa0943ecb782e42205b74e47e,a654b7ce48f8b1f61e99c95fb3ceb0308b8ff597803d2c228fffd7b042339eb85e848c685a66420bed458a221dcd05507ede82486f6bf9762a7ba51147f3f716
3961,Maddison,Perez,31-Mar-23,,BI Director,Angela Gibson,maddison.perez@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Aerial,19-06-1978,MA,Lineman,Male,74182,Black,Divorced,Fully Meets,3,53860a1c04335a0b9ab1e9297e367bd053014112a11c2a98efe0abba4fdd65e9,6f51681a8ed0e69a51d0a33832a577971a84bf676e0b0bd729be689ec7f01e3be59c5d07aa671d70f2f10c56f8aa6cb4417c742735d2d07027ef3b653eacde13
3962,Charlize,Wagner,10-Mar-21,,Sr. DBA,Joseph Patton,charlize.wagner@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,Unk,,IT/IS,Aerial,18-11-1990,MA,Lineman,Female,49449,Hispanic,Divorced,Fully Meets,3,806808244c07d1856df4954c0c5b689b081eb1581cb6d14e97aedf9d1ea301c7,c95d5b4221edbc1d67db4ebb36fbd4a36a4526826569bd68118fd53bb12b352be0e5a38362038fc200470c8bcd5f4b8e3fd9fbba118701b49448f22e0a93a68d
3963,Micah,Pace,30-Aug-19,,Sr. Accountant,Debra Mckenzie,micah.pace@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Field Operations,19-05-1998,MA,Foreman,Female,39060,Black,Widowed,Fully Meets,3,15214578f2e5e61fb2dccc47f2e61097702da769566378fc6ce20deae15617fc,a435d230e1ec6e0fce7dc337334e2591e30e6e21eb81c13fdf2dcd297e32a42aa45c27ca6fbc1386749f2531725a82fbc887ce38e55eda5cfc6a3ada8d644891
3964,Marlee,Stevens,07-Jun-21,25-Jan-23,Sr. Accountant,Wendy Jackson,marlee.stevens@bilearner.com,PYZ,Future Start,Part-Time,Zone A,Temporary,Involuntary,Soon agency begin song.,IT/IS,Aerial,26-02-2001,MA,Lineman,Male,21007,Black,Single,Exceeds,3,c1ba387dca1d2a8bfd9483fae90d1a83297a639b98ee6aa7bc06ffbff98cb0b2,36c99e970b6575afede13c124c0f897ad43bbdcab817649fec1310363e8ad92ebd54460f8b5ef6017b12f4fe70353f23c7b6699aab99f82ff8bf66950c4f3970
3965,Precious,Roth,22-Apr-20,,Software Engineering Manager,Shaun Bell,precious.roth@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Unk,,IT/IS,General - Con,01-11-1998,MA,Laborer,Female,12883,Other,Married,Fully Meets,3,c02d710d440c75252a762cb7942e1e1a703010503452697d8a6c891d7a0f6a4e,10b2b24ec254cd7443db0a2d1d65dd8b1fc93ebef87eaa65c225c2f76a73af8850df05505cc5fac6df76e67b7e4a917fce9eb6feae8f542271eecf2f671064be
3966,Konner,Villegas,19-Oct-18,04-Sep-21,Software Engineer,Ruth Myers,konner.villegas@bilearner.com,NEL,Future Start,Contract,Zone A,Part-Time,Voluntary,Tree six high notice after news.,Software Engineering,Field Operations,28-04-1978,MA,Laborer,Female,5707,Black,Single,Fully Meets,3,c44f98be532fd0e4e95fa4ae00ecbcf999f1608c610587376337d2423e7dd451,26e7e448e7913611eddf094c9cfb5ff8c679b41dcf3e16ff20a983e4eb7df22d8b0ab1d4ca9c26328aba05515d315549358cafc7c89833b36ac634b79d60c7e5
3967,Anastasia,Gillespie,03-Dec-18,20-Jan-21,Data Analyst,Harold Jones,anastasia.gillespie@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Involuntary,Today policy same expert close drive drug.,IT/IS,Finance & Accounting,19-07-1955,MA,Administration,Female,10856,Black,Married,Fully Meets,3,429c82ad1c0b9d0757c5a15503c7c0db395230b4586c0b14b5a187dfffe78cf9,48909f2635ea6f5c0ba0d24f98e4d6146d506b4d0b77827b21006431f4c232b235ed68cc02c554ca2ee09e47913d2537b8a70ad87b81a5b2f1086da9a09ed300
3968,Emely,Rice,20-Feb-21,,Data Analyst,Susan Smith,emely.rice@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Unk,,IT/IS,Engineers,14-07-1967,MA,Engineer,Female,94663,Other,Married,Fully Meets,3,e2d14a9c5f85cb3dca4707e3d171aa07dc947671fcc7c75f52e96a9025b5e2ce,c45cc32f1cc664a29d89fdff9e2767ee0e00c9142ef086ee2fc0faf2f61db3a122e49523e955d320994d0a31252a48c107f10c1c1b2fda2194a3f9d120e97004
3969,Lewis,Nixon,17-Jan-21,,Database Administrator,Derrick Johnson,lewis.nixon@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Unk,,IT/IS,Aerial,18-06-1966,MA,Lineman,Female,61086,Asian,Divorced,Exceeds,3,5487c54c3ce033030d2059428fd9c6ea612203a5187277f34acea00c8ec2b8e1,f040ab4c24cab71dbe3eb8a0bb6284d3e84fb07a3e02e7098ffd351cd130eb6eeae40f438961550f30faff3becf2c1ca529796611ebb78076b8272cfcac27eb4
3970,Macy,Webster,04-Oct-20,27-Apr-23,Database Administrator,Cynthia Gardner,macy.webster@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Voluntary,Push reflect pay similar movement others morning.,IT/IS,Field Operations,08-11-1950,MA,Foreman,Female,44077,Other,Married,Exceeds,3,e85fb4d44308154617023c944adf7f0dd43e8b3968623ac8760eebce768c915b,2b8d2b63ebbadeef5e3f4caecfd967cf20faefc21ee34899c1be79aadd441730552379e3c0963267a577697a7f6c0d67f01325aee986045669354954e42b8f01
3971,Ciara,Acevedo,29-Jan-21,,Database Administrator,Joel Hodge II,ciara.acevedo@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,General - Con,31-10-1958,TX,Technician,Female,49694,Other,Widowed,Fully Meets,3,1211621c2eb4c65b54bb1f6dd0c2c8ab308ad1cbe5261b2859232437bee9f84c,d4ce7db467e2c919c7dc93c4262a16ffa6d053b271ee7558c05cd0c206e14117038311458c5bde89c85768077952edbff395a185af6d01b4950fcbe906566279
3972,Eleanor,Patton,26-Jul-22,,Database Administrator,Raymond Wilson,eleanor.patton@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,IT/IS,General - Con,07-06-1955,TX,Foreman,Female,21727,Black,Divorced,Fully Meets,3,6558e0484657dad23b97d33730befcc986c5fb9de1f5ca877a44926e8d4e98af,6da7733f437f22e5580404f9ce143ef98b53f68d67be62f286088944c1d9bf66167dd3760e9f8c4896b8807726ac025ac7d207a1344a08fcc32886bd0b9cd7b9
3973,Brooklyn,Tanner,21-Sep-18,22-Jun-23,Database Administrator,Jason Sims,brooklyn.tanner@bilearner.com,WBL,Terminated for Cause,Part-Time,Zone C,Temporary,Resignation,Professor now audience lay box.,IT/IS,Field Operations,22-05-1973,TX,Laborer,Female,50856,Hispanic,Single,Exceeds,3,ac67921a7a50a9ebabd60fac3d2baf661ed5956167cebb2bfad1f87b4d2834c8,a6d682e2a0531b02dfd750b0e36e9fef906c80cccf47e8a925e54e6deac8d92d68f88955714d14da68647c113124469780bdf4579555f550ba8fa3343e85932d
3974,Zander,Franco,25-Dec-18,10-Jul-19,Data Architect,Ronnie Garcia,zander.franco@bilearner.com,BPC,Terminated for Cause,Part-Time,Zone C,Full-Time,Involuntary,Way appear summer strong.,IT/IS,General - Eng,07-01-1986,TX,Engineer,Male,97255,Other,Married,Exceeds,3,9e4e9c0a678b32bdd7e484d9e702d9e3d9aac9cf49da1553feebc79da9223384,d51555535ea7cbc46b39a305160188617dc5679cf256eb38ce5772bf5c78a76250bf85cc26140da9ac90d34bc9d7aca3c3aa699b833c62f172e03f3f7d9c560f
3975,Kianna,Rhodes,03-Nov-20,25-Sep-22,CIO,Curtis Hill,kianna.rhodes@bilearner.com,CCDR,Terminated for Cause,Part-Time,Zone B,Temporary,Voluntary,Doctor good process certainly successful ask.,IT/IS,Field Operations,25-01-1999,TX,Technician,Male,44793,Asian,Single,Fully Meets,3,bf0f284e44f9de5d485070f5e046fdd80b0d0a97dea607d6b9ca9e921f8e7d99,81118ec10a8e59ef17b1504776a693f71dd363b8d1843ddeb80592982da6731f29525cd6412cd1b3ca0cc8f4f41f664794a32c9d6fd48ab35e5ada4117c7a5e1
3976,Kinsley,Braun,22-Oct-21,,Sr. DBA,Curtis Mathis,kinsley.braun@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Field Operations,17-11-1991,MA,Laborer,Female,24094,White,Divorced,Fully Meets,3,26e85f8432cc8b217dbda0bdab8ed0cc3cec6fc368da3feae22f65e56e16963f,dda854b4a80535ee3eaa2d5c370373eeada7dce748fd21286a288e19b049f50b7bded334947e4099b949309139c869126e76bbf1e3da2fa46d7050c977266197
3977,Gordon,Wu,27-Aug-18,,Sr. Accountant,Bryan Sanchez,gordon.wu@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Wireline Construction,19-08-1943,MA,Apprentice,Female,41670,Black,Divorced,Fully Meets,3,6593c9642d15c4f9edee8e72f651b7135955b8c8b8b79e811115b77690274248,fb18eb65257d0a84d7a264baa49cc92da0c71c6fb10269ad236a321e5e12dae380335ec55813d84b93f2e3f41787e94870e81458fdc9e97ff2422fdfa0f33eac
3978,Maryjane,Cross,12-Jul-20,,Sr. Accountant,Mark Hines DDS,maryjane.cross@bilearner.com,PYZ,Active,Part-Time,Zone B,Part-Time,Unk,,IT/IS,General - Con,26-04-1980,MA,Laborer,Male,56453,Asian,Widowed,Fully Meets,3,865e09d92e83ca5804e50be9bd4578e8e0a71b740080f264e368aacfc5a9951d,fff23f1866142312d169bd87e9823ca8f77ea46fba703512e611a71bbc81d122202c6ca24742ab0f1b50593de239039e60845d74bda0cb0feb7acacd4a7d52bf
3979,Peyton,Phelps,25-Jan-21,11-Jun-22,Software Engineering Manager,Emma Allen,peyton.phelps@bilearner.com,WBL,Future Start,Contract,Zone C,Temporary,Resignation,Front car keep.,IT/IS,Technology / It,30-10-1967,MA,Controller,Female,5067,Black,Married,Fully Meets,3,ddc225b717a9d8fae44704e8e5a8affeff8c8d9364c4d35a8498140ff1818477,7d624946deb462a032fc1bf5a12908326cb6518da278da66728c67707e88dc3ffa56041ca38f87fe9e640def6890b0565ec74e7711c4b5d3eb3355a458dba5c3
3980,Carmen,Atkins,11-May-20,,Data Analyst,John Hart,carmen.atkins@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,IT/IS,Project Management - Con,02-12-1975,MA,Project Manager,Female,39598,White,Married,Exceeds,3,4f5f76bc404c8af3672a2ed6fb23badbb0b8e862fa95c0da1c06eb494e452743,81cfd01236560ccd77335d6f96a727bdcfd2502c49f79ae751bdf552e3151f4f97202ae4fb5cb288da2b467c477d4879399827f6519692b6319c060504933084
3981,Kiara,Fox,24-Jul-20,09-Apr-23,Data Analyst,Richard Bailey,kiara.fox@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Resignation,In throw short war process series ground.,IT/IS,Field Operations,07-02-1960,MA,Laborer,Female,35765,Black,Divorced,Fully Meets,3,39b002156d71ec9ee295b2410f16459bea91c893b8f1a46ee058cf2e4cbc5ea9,69cabfe6c4dea65a18e473fdec15a4767f72f43dd3b5e0cab243a787376df0d31cab2aa904d19bd5c1fbd4b07bf44879ef0276b67fe25d5b3aee0edc27a49095
3982,Yair,Jennings,09-Aug-22,,Database Administrator,Beverly Parker,yair.jennings@bilearner.com,CCDR,Active,Part-Time,Zone B,Part-Time,Unk,,IT/IS,Aerial,12-06-1957,MA,Laborer,Female,24218,Other,Married,Needs Improvement,3,2f05a2005619b38fddce0d581bcba9b50abf1d963a56848a24a6fcee201272c2,265f5bdc03321f8b52e4eadec2e026ffe8c3ff9d1c0061796e8ceeaa33982f18fd9a4aa3858be728164c18c8cdbb1de5330b56ee00fcc88b5bb06b5cb024f303
3983,Kaylie,Velazquez,12-Jun-22,,Database Administrator,Daniel Hart,kaylie.velazquez@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Field Operations,12-04-1964,MA,Technician,Female,62116,Hispanic,Married,Exceeds,3,44446afdce4df98f3b9129b08b57238f88d0c97671ce06ff7c7c33b9c1ec04ea,9584f05ae3bd30a669462b3032602b802b54d301965bb35262a48fd6043cfcf4aba78599ca8eb147ee09375617d9fd5788dd544d0e75bd10222da42ab543a5f4
3984,Christine,Skinner,10-Feb-22,08-Jun-22,Database Administrator,Thomas Ramirez,christine.skinner@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Retirement,If require particularly civil.,IT/IS,Wireline Construction,23-07-1963,TX,Laborer,Female,67986,Hispanic,Single,Fully Meets,3,99493af42a26c162488dcaa90dc8cb7039ad1f09e03621580cf7dfcb5275b179,42450df2fed69a60a801bb3994b9232ca9b46e763b5065b6e6711563806fb9e02dd53bd6ef6cfa496e296cb123dd4f5b66b17f83625fd74aa36d4ee36922359c
3985,Zayne,Mccullough,13-Jan-23,19-May-23,Database Administrator,Melissa Turner,zayne.mccullough@bilearner.com,MSC,Terminated for Cause,Part-Time,Zone A,Part-Time,Resignation,Network dinner again position three.,IT/IS,People Services,18-01-1992,TX,Director,Male,26193,White,Widowed,Fully Meets,3,d47bb7ce045683e9507dc748caa86b9acedaf06e1669b691fbba8e61b9a91ec7,c3477b19531ba6ffb02e8ca732199f89f98f60a145ec78d70faff3dcfd523bad1cbe240bb41df3494aa5516e7ef813ab371e414022965bde64b4384645bebab4
3986,Dennis,Key,10-Mar-20,,Database Administrator,Lynn Jackson,dennis.key@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,Catv,27-11-1972,TX,Supervisor,Female,46762,Hispanic,Married,Fully Meets,3,2d9dd695b6a3eb0ab721e837467e4eed9020e3aeccf71a9e1d40e6605788a1e7,ad36792531094be41eeb481054d08ed9f54a364a52d52a35cbad9801d682ed0cdaad27606eee5d44b6f1cb3ead06ecd81ef8af23b953d57c7ec48eaf101dc9eb
3987,Aydan,Benjamin,25-Feb-22,19-Jul-22,Data Architect,Lindsay Nelson,aydan.benjamin@bilearner.com,PYZ,Terminated for Cause,Full-Time,Zone A,Full-Time,Retirement,Appear happen list.,IT/IS,Catv,03-05-1982,TX,Supervisor,Male,81376,Other,Widowed,Exceeds,3,0ce506eaec8777813fce16667ef054c0f635c95794e37e2feef0cf9c17381290,b0b58a2100fabccaea8e05a1b4c624607b4e2796df8eb3b6fe262eaf68504d776213dadb71aba06773fe496a34794376d44e365a827a09b72f8f33ce334bce59
3988,Kenzie,Mullins,21-Jul-22,21-Nov-22,Sr. DBA,Anthony Williams,kenzie.mullins@bilearner.com,SVG,Leave of Absence,Contract,Zone A,Temporary,Voluntary,Successful center consider.,IT/IS,Shop (Fleet),17-06-1981,MA,Mechanic,Female,73583,White,Widowed,Fully Meets,3,61778915c4d8f386de8d39b30c78d1180b8e75d02165e4bbeb7b92f9194e659a,104f27a8b37986cda0f9c7aa5503911cabc66004cee7f9ae14f4f539654092a5ddb12ddf836930415c1bdeafc01c0b3e96d8ec5227753af83e9e0290465cebea
